0	0.30646162734563737
1	0.39237843660535177
2	0.38652956221879725
3	0.37748521342268404
4	0.5755074812081654
5	0.514992186151749
6	0.514992186151749
7	0.514992186151749
8	0.44939557969177635
9	0.41743375254278586
10	0.4727726097315878
11	0.4338438126146391
12	0.522393776336242
13	0.522393776336242
14	0.5733112020707353
15	0.39141973868092156
16	0.4756929644673562
17	0.48708770796514633
18	0.48708770796514633
19	0.47581295061940276
20	0.4608555216837014
21	0.49946983324903127
22	0.5141702415437673
23	0.435160531345364
24	0.4472929776833216
25	0.40516102912423035
26	0.47670057324658294
27	0.4368029811408169
28	0.417690548561191
29	0.5381708993164223
30	0.47135906397257427
31	0.45528884383875534
32	0.4413507195668742
33	0.4413507195668742
34	0.4542956924912585
35	0.47698300056038906
36	0.43692246380911914
37	0.4513351771104625
38	0.437426716182765
39	0.4571561702420977
40	0.4697559662437808
41	0.49702520798537553
42	0.5316458974934815
43	0.47130852466356005
44	0.4757453825805555
45	0.47130852466356005
46	0.47359207037848716
47	0.47359207037848716
48	0.47359207037848716
49	0.45065272454061006
50	0.457848463719883
51	0.45126372338106047
52	0.5660974959525403
53	0.572602342982411
54	0.572602342982411
55	0.42977407115092725
56	0.42977407115092725
57	0.5255797528436476
58	0.42977407115092725
59	0.5361603402890331
60	0.4254387812093636
61	0.423009496300665
62	0.5631512474220973
63	0.45285057964589415
64	0.40992335565276605
65	0.45040866325020074
66	0.4295373581861968
67	0.4232702520122671
68	0.5775146935070841
69	0.5063432910357886
70	0.5005399808624014
71	0.5563885487643219
72	0.5329335952117376
73	0.42839686848334513
74	0.45839391091992077
75	0.48433572225776955
76	0.523980964877696
77	0.42090538434943203
78	0.4825928577687164
79	0.4958729248107815
80	0.5181104155705114
81	0.5181104155705114
82	0.49358204718934984
83	0.5029323249044338
84	0.4887257927779975
85	0.5047541989469946
86	0.4099726658849376
87	0.4868093813174721
88	0.5108374889818857
89	0.48270336820437704
90	0.48270336820437704
91	0.48270336820437704
92	0.48270336820437704
93	0.42621539761525395
94	0.5118028983202411
95	0.48271404073217733
96	0.43631095609690296
97	0.5062578381527127
98	0.44493325671140416
99	0.48756533020899745
100	0.4218480866603279
101	0.4412928391724503
102	0.4412928391724503
103	0.44693362337459275
104	0.5576171223664249
105	0.4514591123874608
106	0.48707724801407964
107	0.45416599664399077
108	0.536161863560557
109	0.48206875852775455
110	0.6528542565373441
111	0.4987305808043402
112	0.4987305808043402
113	0.4989333632730587
114	0.537153421677704
115	0.4796513213064751
116	0.5389148520340398
117	0.433198315249041
118	0.46344413979871274
119	0.4826451897512154
120	0.4826451897512154
121	0.47575681071280546
122	0.4724463355003365
123	0.5057646179518609
124	0.4344779075397724
125	0.6129103381169181
126	0.5049792142669156
127	0.44918035945992885
128	0.45804250481108433
129	0.49907537578123407
130	0.5612505971498781
131	0.5612505971498781
132	0.5030632838743572
133	0.44053079509814574
134	0.5487071725466356
135	0.432250233551403
136	0.4881342774263863
137	0.43606782487860574
138	0.5149168968221065
139	0.5287403589934379
140	0.45485921809838564
141	0.4694986572984839
142	0.5113748682459169
143	0.47571935345983923
144	0.5271942474551322
145	0.6456269143109379
146	0.6456269143109379
147	0.5224800895466445
148	0.5019974849131146
149	0.44262126410901
150	0.4246589486286943
151	0.46305175543070937
152	0.5472378681246602
153	0.5472378681246602
154	0.44068109745522366
155	0.4520141414556035
156	0.4520141414556035
157	0.51589082240573
158	0.46975460516599465
159	0.46975460516599465
160	0.4842000149792023
161	0.5154028949955407
162	0.46865011634126197
163	0.4552753892272149
164	0.548215788441111
165	0.548215788441111
166	0.5532789823529771
167	0.5008215899683849
168	0.46271210866253704
169	0.566777186184045
170	0.42442572943895135
171	0.5143523901924357
172	0.4933006414688888
173	0.5556404727114608
174	0.4363636937576421
175	0.4723399069902297
176	0.4439520633298438
177	0.4439520633298438
178	0.41757499597535075
179	0.41990419017470615
180	0.5185616068267376
181	0.5185616068267376
182	0.45499192181619175
183	0.5127598269921696
184	0.5032376545223132
185	0.4885224910417564
186	0.4885224910417564
187	0.5176509759878959
188	0.5176509759878959
189	0.46719250339965834
190	0.48902455893793007
191	0.468391339415404
192	0.44478422203550666
193	0.4343780965834944
194	0.5013448428901902
195	0.5496077277304503
196	0.470986226424248
197	0.470986226424248
198	0.5198724626296625
199	0.43068412147624685
200	0.4217373740701686
201	0.46672066043321286
202	0.48041814754617823
203	0.5400490595127153
204	0.45696556687715245
205	0.5151549595305069
206	0.4991768854953476
207	0.5011158461442994
208	0.5011158461442994
209	0.49745055641118896
210	0.4505849653227518
211	0.5099990448290889
212	0.5099990448290889
213	0.45133684950628095
214	0.47465312022995043
215	0.48621363723917194
216	0.5115173706021432
217	0.5115173706021432
218	0.5115173706021432
219	0.4891483624145779
220	0.5388519211752709
221	0.5400160988057174
222	0.5400160988057174
223	0.4812256341086332
224	0.45323558006271486
225	0.4482786381990577
226	0.46689302591415816
227	0.5107439635297614
228	0.44429172309551906
229	0.4596160640635573
230	0.5121423148301236
231	0.44904742724990077
232	0.4667581595659945
233	0.41183284389201713
234	0.49684804150838957
235	0.4778152041739545
236	0.5244410819261768
237	0.457091884805777
238	0.4373203584694236
239	0.4884915637792138
240	0.4934692139014019
241	0.4272671891562763
242	0.48404099950370477
243	0.4498248622832983
244	0.454410564561643
245	0.49226231740603343
246	0.4088824220264771
247	0.4516942833615829
248	0.46659853644479193
249	0.45360809859356
250	0.5060512463294379
251	0.4485044501851854
252	0.55594558550574
253	0.47169486743262934
254	0.49418799383479456
255	0.4578508907556021
256	0.49317973072553595
257	0.5536763924051836
258	0.49153343865618115
259	0.4945864984073078
260	0.4945864984073078
261	0.5229724531795767
262	0.48784439013879727
263	0.4632567807317434
264	0.5050796362597014
265	0.4988775426855419
266	0.4988775426855419
267	0.47863805769776535
268	0.5907669719887533
269	0.5907669719887533
270	0.4713101673173588
271	0.5347377726376886
272	0.4548227879670715
273	0.5140256891717306
274	0.4514558702998593
275	0.5073266293251733
276	0.5073266293251733
277	0.48025005132088777
278	0.48025005132088777
279	0.4949475701286959
280	0.5127066653307578
281	0.4271658307961341
282	0.49415971250798874
283	0.4541644098520806
284	0.5256493015866801
285	0.43702332748958495
286	0.42709234628485476
287	0.49199310882096975
288	0.49199310882096975
289	0.4890626129869848
290	0.45422351885392964
291	0.5224835166782532
292	0.47886620736163943
293	0.4845498869526476
294	0.49896928902859483
295	0.46438455787613586
296	0.5041619882416698
297	0.4399411888315084
298	0.504853034660939
299	0.46847742835933576
300	0.46847742835933576
301	0.49538102274262963
302	0.4946883945677233
303	0.47460798415194616
304	0.442078789351901
305	0.46147280707642063
306	0.4789257392502075
307	0.4632740349296022
308	0.429313069428606
309	0.48540003414151606
