0	0.396010060258256
1	0.4148459869115914
2	0.4645076672218024
3	0.46404627678059174
4	0.49824881044545966
5	0.49824881044545966
6	0.46641791131809096
7	0.44006672013829323
8	0.43971266167831574
9	0.4459520237384974
10	0.5260272010420932
11	0.5260272010420932
12	0.43880684304797785
13	0.3975332663220587
14	0.49147953705894826
15	0.49147953705894826
16	0.4892505007327716
17	0.48041944058995273
18	0.4673063752123218
19	0.4411286001836651
20	0.4701515806618285
21	0.4719734526151921
22	0.3984933617680746
23	0.4974129556086988
24	0.4404769584901305
25	0.4404769584901305
26	0.4913459163020455
27	0.4607463127383348
28	0.43560142449065
29	0.5647562936950499
30	0.5647562936950499
31	1.0
